Date,Open,Close,High,Low,Volume,Timestamp
2021-01-27 15:15,29817.0,29663.79477326,29817.0,29647.0,16.45712975,1611760500000
2021-01-27 15:14,29877.0,29815.0,29877.0,29806.13281222,14.03213858,1611760440000
2021-01-27 15:13,29925.20405635,29841.1395105,29936.0,29832.686272,5.19254616,1611760380000
2021-01-27 15:12,29852.0,29920.0,29932.0,29814.34462216,6.52445943,1611760320000
2021-01-27 15:11,29831.0,29839.0,29856.0,29823.0,1.69453787,1611760260000
2021-01-27 15:10,29866.0,29825.0,29875.0,29802.0,9.63927441,1611760200000
2021-01-27 15:09,29814.0,29867.0,29867.0,29813.0,7.35591749,1611760140000
2021-01-27 15:08,29788.0,29809.0,29832.0,29788.0,8.37705529,1611760080000
2021-01-27 15:07,29785.575226,29788.0,29795.0,29748.0,3.10772795,1611760020000
2021-01-27 15:06,29691.0,29797.0,29808.0,29691.0,13.135611260000001,1611759960000
2021-01-27 15:05,29813.0,29699.0,29818.0,29699.0,16.74891805,1611759900000
2021-01-27 15:04,29871.0,29816.0,29878.0,29767.0,21.7360473,1611759840000
2021-01-27 15:03,29822.0,29845.0,29875.0,29770.0,45.11048762,1611759780000
2021-01-27 15:02,29797.0,29833.0,29843.0,29730.0,37.97043132,1611759720000
2021-01-27 15:01,29676.446754,29797.0,29827.0,29655.0,47.99938374,1611759660000
2021-01-27 15:00,29590.0,29676.446754,29687.0,29446.0,23.5352924,1611759600000
2021-01-27 14:59,29594.355924,29605.87572,29610.1077615,29562.0,27.24758547,1611759540000
2021-01-27 14:58,29583.0,29577.0,29617.0,29570.0,7.86068556,1611759480000
2021-01-27 14:57,29635.0,29585.716077,29635.0,29564.0,9.58520669,1611759420000
2021-01-27 14:56,29563.0,29656.40226571,29672.0,29561.0,11.67421587,1611759360000
2021-01-27 14:55,29426.0,29563.0,29563.0,29334.0,13.7188654,1611759300000
2021-01-27 14:54,29365.0,29430.0,29566.0,29346.0,31.29190969,1611759240000
2021-01-27 14:53,29333.89632,29349.5764455,29370.0,29283.0,27.31988916,1611759180000
2021-01-27 14:52,29439.80185949,29333.0,29541.0,29301.3299055,32.53637712,1611759120000
2021-01-27 14:51,29362.0,29439.80185949,29439.80185949,29312.0,19.97334465,1611759060000
2021-01-27 14:50,29389.0,29372.0,29463.0,29362.0,33.59673804,1611759000000
2021-01-27 14:49,29373.0,29384.0,29416.0,29323.0,34.05872839,1611758940000
2021-01-27 14:48,29503.0,29363.0,29517.0,29333.0,62.66541378,1611758880000
2021-01-27 14:47,29636.0,29501.0,29663.0,29501.0,18.1416885,1611758820000
2021-01-27 14:46,29617.0,29664.0,29704.0,29599.0,7.7117767200000005,1611758760000
2021-01-27 14:45,29589.0,29614.0,29642.0,29524.0,17.20112948,1611758700000
2021-01-27 14:44,29522.0,29584.0,29622.0,29506.0,23.01399184,1611758640000
2021-01-27 14:43,29590.0,29531.0,29597.0,29501.0,65.92038435,1611758580000
2021-01-27 14:42,29686.0,29593.0,29689.185645,29511.0,304.03934145,1611758520000
2021-01-27 14:41,29841.0,29673.0,29854.0,29672.0,15.05386534,1611758460000
2021-01-27 14:40,29753.0,29843.0,29920.0,29731.0,26.19170833,1611758400000
2021-01-27 14:39,29686.30236,29741.0,29750.0,29650.0,56.485913,1611758340000
2021-01-27 14:38,29796.828285,29686.30236,29818.0,29686.30236,24.65872543,1611758280000
2021-01-27 14:37,29873.0,29805.2682155,29873.0,29577.0,216.99042273999999,1611758220000
2021-01-27 14:36,29925.0,29873.0,29984.0,29804.0,88.1516907,1611758160000
2021-01-27 14:35,30104.0,29910.0,30104.0,29904.0,87.20009547,1611758100000
2021-01-27 14:34,30152.0,30085.195416,30158.0,30059.0,16.03788804,1611758040000
2021-01-27 14:33,30006.11179771,30155.0,30174.0,30001.0,36.22509043,1611757980000
2021-01-27 14:32,30125.0,30007.32427187,30202.0,30001.0,137.8155215,1611757920000
2021-01-27 14:31,30196.1234765,30122.0,30241.0,30068.0,142.6884515,1611757860000
2021-01-27 14:30,30265.0,30183.0,30272.0,30182.0,7.19864316,1611757800000
2021-01-27 14:29,30322.0,30258.0,30351.0,30229.0,14.32314516,1611757740000
2021-01-27 14:28,30394.0,30328.0,30416.0,30309.0,2.00543902,1611757680000
2021-01-27 14:27,30276.0,30394.0,30394.0,30269.0,5.93464865,1611757620000
2021-01-27 14:26,30385.0,30276.0,30385.0,30269.0,11.34206669,1611757560000
2021-01-27 14:25,30424.0,30385.0,30425.0,30385.0,6.45840247,1611757500000
2021-01-27 14:24,30415.0,30433.0862979,30454.0,30410.0,21.2182348,1611757440000
2021-01-27 14:23,30494.0,30431.355936,30494.0,30411.0,1.57312236,1611757380000
2021-01-27 14:22,30386.0,30499.61590138,30499.61590138,30378.0,5.5051014899999995,1611757320000
2021-01-27 14:21,30370.0,30385.0,30428.0,30370.0,4.13426369,1611757260000
2021-01-27 14:20,30477.0,30370.0,30477.0,30370.0,11.89773772,1611757200000
2021-01-27 14:19,30531.620262,30477.0,30539.0,30459.489237,3.63167273,1611757140000
2021-01-27 14:18,30553.0637733,30517.45733412,30589.0,30517.45733412,6.41262134,1611757080000
2021-01-27 14:17,30514.0,30581.0,30581.0,30514.0,13.44814109,1611757020000
2021-01-27 14:16,30538.0,30513.0,30538.0,30500.0,0.56289002,1611756960000
2021-01-27 14:15,30479.11193808,30529.0,30549.0,30459.0,15.23292869,1611756900000
2021-01-27 14:14,30337.0,30479.0,30479.0,30337.0,9.86838479,1611756840000
2021-01-27 14:13,30393.128694,30346.0,30394.0,30322.0,3.72813718,1611756780000
2021-01-27 14:12,30400.0,30388.0,30407.0,30383.0,2.93109624,1611756720000
2021-01-27 14:11,30376.0,30406.0,30406.0,30365.15454772,5.51332784,1611756660000
2021-01-27 14:10,30332.0,30393.0,30393.0,30287.38495788,3.02727013,1611756600000
2021-01-27 14:09,30298.0,30332.0,30332.0,30298.0,1.29363236,1611756540000
2021-01-27 14:08,30310.0,30302.0,30325.0,30242.19216969,13.71328055,1611756480000
2021-01-27 14:07,30398.0,30312.0,30398.0,30279.0,4.73713391,1611756420000
2021-01-27 14:06,30335.0,30399.0,30479.0,30332.45957353,15.04138065,1611756360000
2021-01-27 14:05,30229.0,30333.0,30333.0,30213.0,35.834703069999996,1611756300000
2021-01-27 14:04,30158.0,30229.0,30234.0,30114.90501075,28.47653146,1611756240000
2021-01-27 14:03,30232.7651132,30167.0,30233.0,30102.0,124.21510351,1611756180000
2021-01-27 14:02,30291.58880145,30232.7651132,30334.0,30232.7651132,12.99923656,1611756120000
2021-01-27 14:01,30348.0,30250.55956,30374.0,30226.0,47.85309808,1611756060000
2021-01-27 14:00,30365.0,30364.19857845,30378.0,30301.0,57.42258626,1611756000000
2021-01-27 13:59,30470.0,30365.0,30470.0,30365.0,159.79452222999998,1611755940000
2021-01-27 13:58,30515.0,30470.0,30515.4689472,30457.2489036,3.38271876,1611755880000
2021-01-27 13:57,30465.0,30526.0,30534.0,30411.0,24.21401382,1611755820000
2021-01-27 13:56,30486.91400634,30465.0,30490.0,30465.0,74.17307919,1611755760000
2021-01-27 13:55,30555.0,30488.0,30555.0,30487.0,11.8402686,1611755700000
2021-01-27 13:54,30504.0,30550.0,30564.0,30501.0,15.11556486,1611755640000
2021-01-27 13:53,30564.0,30505.0,30564.0,30501.0,16.04690071,1611755580000
2021-01-27 13:52,30577.0,30566.7208,30578.0,30564.0,3.8169258900000003,1611755520000
2021-01-27 13:51,30578.0,30584.98968,30598.0,30563.8754652,4.7877821,1611755460000
2021-01-27 13:50,30650.0,30567.0,30650.0,30565.0,11.33072877,1611755400000
2021-01-27 13:49,30695.0,30656.0,30709.0,30644.0,9.74138188,1611755340000
2021-01-27 13:48,30740.0,30694.0,30740.72950212,30694.0,1.1391340399999998,1611755280000
2021-01-27 13:47,30676.0,30738.0,30786.0,30656.0,5.28093679,1611755220000
2021-01-27 13:46,30659.70012,30666.0,30666.0,30620.0,1.80161672,1611755160000
2021-01-27 13:45,30644.30484,30648.0,30648.0,30605.0,1.51480548,1611755100000
2021-01-27 13:44,30637.0,30657.0,30657.0,30634.0,0.49999180000000004,1611755040000
2021-01-27 13:43,30625.50052913,30644.0,30644.0,30595.232385,0.85409845,1611754980000
2021-01-27 13:42,30620.0,30654.0,30667.0,30620.0,2.67468622,1611754920000
2021-01-27 13:41,30598.0,30619.0,30648.15366,30596.0,1.53268968,1611754860000
2021-01-27 13:40,30578.0,30618.0,30650.0,30561.55521,1.79587301,1611754800000
2021-01-27 13:39,30595.0,30563.0,30595.0,30563.0,8.17089734,1611754740000
2021-01-27 13:38,30581.0,30600.0,30629.0,30528.31148262,4.59370405,1611754680000
2021-01-27 13:37,30739.0,30580.0,30740.0,30556.0,14.80371509,1611754620000
2021-01-27 13:36,30674.13346767,30731.0428062,30747.260775,30674.13346767,5.04837797,1611754560000
2021-01-27 13:35,30616.0,30683.0,30686.0,30612.0,5.17011615,1611754500000
2021-01-27 13:34,30653.0,30642.0,30665.0,30605.58981683,1.65774723,1611754440000
2021-01-27 13:33,30707.0,30649.0,30707.0,30647.0,1.63178415,1611754380000
2021-01-27 13:32,30673.52380976,30727.0,30727.0,30673.52380976,1.5961835,1611754320000
2021-01-27 13:31,30674.0,30669.0,30698.0,30655.0,1.35218192,1611754260000
2021-01-27 13:30,30751.244189,30668.0,30751.244189,30662.0,2.55264064,1611754200000
2021-01-27 13:29,30722.0,30758.0,30758.0,30722.0,0.61207,1611754140000
2021-01-27 13:28,30750.0,30724.0,30750.0,30718.531123,2.60606469,1611754080000
2021-01-27 13:27,30742.0,30750.0,30750.0,30735.0,0.796177,1611754020000
2021-01-27 13:26,30663.0,30742.0,30750.0,30653.0,0.5923981700000001,1611753960000
2021-01-27 13:25,30672.0,30633.0,30680.0,30633.0,7.11366036,1611753900000
2021-01-27 13:24,30698.0,30666.0,30699.0,30635.0,1.7676435799999999,1611753840000
2021-01-27 13:23,30644.0,30706.0,30715.0,30644.0,10.6885429,1611753780000
2021-01-27 13:22,30635.73365781,30613.656882,30635.73365781,30579.04683704,30.44574443,1611753720000
2021-01-27 13:21,30632.899862,30636.0,30660.0,30620.66173732,1.65696585,1611753660000
2021-01-27 13:20,30642.0,30609.0,30651.462402,30608.0,2.15732981,1611753600000
2021-01-27 13:19,30647.0,30646.0,30674.0,30559.0,5.52813023,1611753540000
2021-01-27 13:18,30730.0,30647.59266912,30730.0,30572.0,35.18320464,1611753480000
2021-01-27 13:17,30746.784849,30736.0,30769.0,30716.0,2.63476731,1611753420000
2021-01-27 13:16,30812.0,30752.0,30812.0,30746.87769594,3.1897865700000003,1611753360000
2021-01-27 13:15,30854.63827383,30823.813089,30854.63827383,30804.0,1.13464594,1611753300000
2021-01-27 13:14,30881.0,30863.0,30905.0,30854.99062272,3.65847668,1611753240000
2021-01-27 13:13,30910.0,30868.0,30910.0,30855.0,3.55687933,1611753180000
2021-01-27 13:12,30903.0,30920.0,30924.86426841,30899.0,1.11770946,1611753120000
2021-01-27 13:11,30952.0,30895.0,30969.203892,30895.0,1.95491107,1611753060000
2021-01-27 13:10,30926.0,30950.909685,31002.903747,30926.0,0.37588944,1611753000000
2021-01-27 13:09,30943.206861,30938.0,30944.0,30901.0,0.89222205,1611752940000
2021-01-27 13:08,30952.0,30944.0,30954.0,30933.0,0.84758723,1611752880000
2021-01-27 13:07,30923.0,30952.0,30979.0,30869.0,10.83772012,1611752820000
2021-01-27 13:06,31045.0,30929.0,31048.0,30929.0,10.65728765,1611752760000
2021-01-27 13:05,31056.0,31034.0,31063.0,31034.0,2.69349864,1611752700000
2021-01-27 13:04,31074.0,31062.75997374,31074.0,31035.0,4.44505118,1611752640000
2021-01-27 13:03,30989.0,31084.0,31100.0,30972.0,27.10383056,1611752580000
2021-01-27 13:02,30787.0,31024.0,31034.0,30787.0,14.08031157,1611752520000
2021-01-27 13:01,30748.0,30787.0,30819.0,30748.0,5.41790766,1611752460000
2021-01-27 13:00,30827.0,30749.0,30827.0,30721.0,9.342641,1611752400000
2021-01-27 12:59,30823.0,30826.0,30885.4781118,30823.0,16.30115819,1611752340000
2021-01-27 12:58,30852.0,30818.0,30852.0,30809.0,2.9390764999999996,1611752280000
2021-01-27 12:57,30921.0,30851.0,30928.0,30851.0,3.8639346199999998,1611752220000
2021-01-27 12:56,30872.628048,30921.0,30940.0,30870.0,16.07026515,1611752160000
2021-01-27 12:55,30880.0,30869.0,30907.93257852,30858.0,9.40905336,1611752100000
2021-01-27 12:54,30854.0,30875.0,30902.0,30854.0,7.73879104,1611752040000
2021-01-27 12:53,30834.111888,30856.0,30877.0,30834.111888,3.187163,1611751980000
2021-01-27 12:52,30830.9871483,30834.111888,30868.776432,30819.0,5.67083821,1611751920000
2021-01-27 12:51,30822.0,30833.0,30848.0,30807.0,0.5591457,1611751860000
2021-01-27 12:50,30840.0,30839.0,30881.91637762,30839.0,4.69054,1611751800000
2021-01-27 12:49,30871.0,30840.0,30896.0,30837.0,2.81944609,1611751740000
2021-01-27 12:48,30882.0,30875.0,30884.0,30850.0,5.13747256,1611751680000
2021-01-27 12:47,30858.0,30895.0,30915.0,30858.0,14.52333279,1611751620000
2021-01-27 12:46,30795.0,30858.0,30866.0,30795.0,10.37624443,1611751560000
2021-01-27 12:45,30801.0,30795.0,30801.0,30766.0,4.65149657,1611751500000
2021-01-27 12:44,30850.0,30820.0,30850.0,30764.0,11.26127097,1611751440000
2021-01-27 12:43,30845.0,30831.0,30866.0,30831.0,15.14922676,1611751380000
2021-01-27 12:42,30884.0,30864.0,30885.6583,30862.0,2.04277329,1611751320000
2021-01-27 12:41,30917.0,30883.0,30924.0,30874.0,5.81644499,1611751260000
2021-01-27 12:40,30846.0,30918.0,30918.0,30829.0,0.37647083000000003,1611751200000
2021-01-27 12:39,30795.0,30850.0,30850.0,30783.0,1.61160036,1611751140000
2021-01-27 12:38,30789.0,30795.0,30812.0,30789.0,0.8440948300000001,1611751080000
2021-01-27 12:37,30786.0,30785.0,30808.6223,30783.0,7.07877758,1611751020000
2021-01-27 12:36,30875.06585,30784.0,30876.0,30766.0,17.26859206,1611750960000
2021-01-27 12:35,30858.0,30867.0,30885.405776,30858.0,6.72592716,1611750900000
2021-01-27 12:34,30882.0,30858.0,30882.0,30801.0,37.84749058,1611750840000
2021-01-27 12:33,30843.0,30882.0,30912.0,30839.0,24.6631597,1611750780000
2021-01-27 12:32,30823.0,30822.0,30843.0,30814.0,4.9985659600000005,1611750720000
2021-01-27 12:31,30850.0,30814.0,30875.89694025,30805.0,16.2462246,1611750660000
2021-01-27 12:30,30687.0,30838.3541748,30850.0,30665.0,8.22364128,1611750600000
2021-01-27 12:29,30707.0,30686.97205605,30707.0,30663.0,18.2480483,1611750540000
2021-01-27 12:28,30792.026592,30692.0,30793.0,30691.0,6.09534617,1611750480000
2021-01-27 12:27,30734.266272,30809.9037212,30810.49986495,30730.0,4.04675931,1611750420000
2021-01-27 12:26,30700.0,30738.0,30738.0,30683.0,4.94063752,1611750360000
2021-01-27 12:25,30650.0,30688.058016,30770.0,30627.0,37.47246776,1611750300000
2021-01-27 12:24,30465.0,30676.0,30709.0,30465.0,77.17277116,1611750240000
2021-01-27 12:23,30537.881184,30465.0,30559.0,30465.0,50.850692620000004,1611750180000
2021-01-27 12:22,30572.0,30527.11253865,30591.790816,30527.0,4.87706392,1611750120000
2021-01-27 12:21,30599.77595565,30572.0,30610.081584,30572.0,3.65383666,1611750060000
2021-01-27 12:20,30523.0,30580.0,30623.0,30519.21680064,19.10450614,1611750000000
2021-01-27 12:19,30568.0,30535.0,30577.0,30520.0,4.10897453,1611749940000
2021-01-27 12:18,30510.0,30550.0,30610.0,30508.0,14.8737838,1611749880000
2021-01-27 12:17,30511.0,30515.0,30548.0,30493.75352736,46.98234149,1611749820000
2021-01-27 12:16,30541.0,30504.0,30571.0,30500.0,21.86820978,1611749760000
2021-01-27 12:15,30501.0,30525.0,30616.16475744,30500.0,34.45124837,1611749700000
2021-01-27 12:14,30573.0,30500.0,30627.0,30500.0,86.54198762,1611749640000
2021-01-27 12:13,30789.90267,30572.0,30789.90267,30572.0,45.28829331,1611749580000
2021-01-27 12:12,30814.0,30790.0,30884.0,30790.0,5.75497957,1611749520000
2021-01-27 12:11,30957.90630516,30810.06067104,30957.90630516,30810.06067104,15.08399006,1611749460000
2021-01-27 12:10,30877.0,30957.90630516,30958.0,30877.0,10.72408961,1611749400000
2021-01-27 12:09,30888.0,30871.0,30896.0,30863.0,7.425253870000001,1611749340000
2021-01-27 12:08,30806.0,30892.0,30911.0,30804.0,14.67822984,1611749280000
2021-01-27 12:07,30793.0,30795.0,30804.0,30762.0,7.8982746100000005,1611749220000
2021-01-27 12:06,30709.0,30793.0,30821.0,30700.9420075,7.9774955400000005,1611749160000
2021-01-27 12:05,30662.0,30694.0,30710.0,30568.9027309,40.12476695,1611749100000
2021-01-27 12:04,30635.77866732,30671.40803954,30709.0,30626.0,14.6338738,1611749040000
2021-01-27 12:03,30651.0,30645.0,30717.0,30636.0,5.00694507,1611748980000
2021-01-27 12:02,30682.08673806,30668.35008,30743.0,30639.0,9.75404753,1611748920000
2021-01-27 12:01,30750.0,30677.0,30795.0,30669.31304,7.92097857,1611748860000
2021-01-27 12:00,30723.0,30757.90536,30823.0,30615.0,19.09536127,1611748800000
2021-01-27 11:59,30708.0,30713.0,30749.0,30680.0,41.81424071,1611748740000
2021-01-27 11:58,30703.0,30703.0,30719.0,30666.0,18.00738881,1611748680000
2021-01-27 11:57,30712.64624,30710.0,30769.46088,30697.0,3.27830265,1611748620000
2021-01-27 11:56,30900.0,30704.0,30900.0,30697.0,72.30698493,1611748560000
2021-01-27 11:55,30770.0,30903.0,30903.0,30764.0,26.5068531,1611748500000
2021-01-27 11:54,30942.0,30764.0,30942.0,30764.0,87.52990747,1611748440000
2021-01-27 11:53,31020.0,30911.0,31023.59068033,30900.0,25.72421164,1611748380000
2021-01-27 11:52,30945.0,31020.0,31030.0,30945.0,19.43562742,1611748320000
2021-01-27 11:51,30896.54511,30946.0,30989.0,30896.54511,8.11759713,1611748260000
2021-01-27 11:50,30988.0,30896.54511,30988.0,30896.54511,11.13668907,1611748200000
2021-01-27 11:49,31051.0,30983.0,31051.0,30940.79362256,7.02076054,1611748140000
2021-01-27 11:48,31206.0,31060.0,31206.0,31001.0,14.6158539,1611748080000
2021-01-27 11:47,31198.0,31205.0,31220.0,31198.0,0.28144586,1611748020000
2021-01-27 11:46,31188.0,31178.0,31209.0,31178.0,1.14644521,1611747960000
2021-01-27 11:45,31231.0,31192.0,31231.0,31135.0,11.18461405,1611747900000
2021-01-27 11:44,31326.0,31239.0,31326.0,31204.0,15.46736372,1611747840000
2021-01-27 11:43,31334.0,31326.0,31359.0,31325.48311152,4.14924219,1611747780000
2021-01-27 11:42,31402.38242128,31330.0,31411.0,31330.0,5.20805236,1611747720000
2021-01-27 11:41,31512.0,31415.0,31512.0,31399.0,2.62932452,1611747660000
2021-01-27 11:40,31587.0,31512.0,31587.0,31512.0,1.01316955,1611747600000
2021-01-27 11:39,31625.0,31587.0,31625.0,31587.0,1.0599413199999999,1611747540000
2021-01-27 11:38,31538.32941532,31628.0,31650.0,31538.32941532,2.92410674,1611747480000
2021-01-27 11:37,31483.0,31532.0,31532.0,31483.0,2.10868,1611747420000
2021-01-27 11:36,31494.0,31486.0,31496.0,31484.0,1.25271,1611747360000
2021-01-27 11:35,31472.0,31491.0,31498.0,31472.0,1.12622625,1611747300000
2021-01-27 11:34,31462.0,31464.0,31482.0,31457.0,2.52217432,1611747240000
2021-01-27 11:33,31496.0,31463.0,31496.0,31463.0,1.1918586,1611747180000
2021-01-27 11:32,31495.0,31495.0,31499.0,31484.0,1.23433435,1611747120000
2021-01-27 11:31,31511.0,31494.0,31517.62050412,31494.0,5.83101122,1611747060000
2021-01-27 11:30,31510.32159,31535.80794382,31538.0,31510.0,1.06383053,1611747000000
2021-01-27 11:29,31517.0,31517.0,31561.0,31511.0,2.0251348399999998,1611746940000
2021-01-27 11:28,31510.0,31518.99336,31573.0,31510.0,1.63814209,1611746880000
2021-01-27 11:27,31519.0,31510.0,31519.0,31500.0,5.29690595,1611746820000
2021-01-27 11:26,31537.0,31520.0,31537.0,31519.0,0.29582,1611746760000
2021-01-27 11:25,31536.0,31547.0,31574.10397512,31536.0,1.02652759,1611746700000
2021-01-27 11:24,31544.0,31527.0,31544.0,31527.0,0.0157007,1611746640000
2021-01-27 11:23,31535.0,31538.23293578,31580.65928,31535.0,0.20223025,1611746580000
2021-01-27 11:22,31541.0,31521.0,31541.0,31520.53732926,1.19318638,1611746520000
2021-01-27 11:21,31575.0,31558.0,31575.0,31530.0,1.9055405600000002,1611746460000
2021-01-27 11:20,31594.0,31575.0,31594.0,31575.0,1.72303589,1611746400000
2021-01-27 11:19,31599.0,31594.0,31600.0,31594.0,0.44568594,1611746340000
2021-01-27 11:18,31610.0,31599.7561,31610.0,31596.0,2.07379496,1611746280000
2021-01-27 11:17,31618.0,31610.0,31621.0,31610.0,0.13598087,1611746220000
2021-01-27 11:16,31632.0,31620.96399,31632.0,31618.0,1.95479732,1611746160000
2021-01-27 11:15,31618.0,31632.0,31635.423915,31618.0,0.36116486,1611746100000
2021-01-27 11:14,31644.0,31618.0,31644.0,31618.0,1.59560093,1611746040000
2021-01-27 11:13,31687.0,31650.0,31687.0,31627.0,2.50295414,1611745980000
2021-01-27 11:12,31614.0,31687.0,31687.0,31602.0,1.74366216,1611745920000
2021-01-27 11:11,31579.0,31615.0,31629.92532081,31557.15429741,3.37320699,1611745860000
2021-01-27 11:10,31604.576075,31579.512205,31604.576075,31579.0,0.28786224,1611745800000
2021-01-27 11:09,31570.84855958,31625.0,31625.0,31570.0,1.56564587,1611745740000
2021-01-27 11:08,31607.0,31576.0,31607.0,31562.0,2.26575616,1611745680000
2021-01-27 11:07,31622.0,31630.0,31641.0,31609.0,0.45060191,1611745620000
2021-01-27 11:06,31641.0,31626.0,31641.0,31599.0,3.42861847,1611745560000
2021-01-27 11:05,31569.0,31641.0,31641.0,31569.0,8.02474848,1611745500000
2021-01-27 11:04,31554.0,31555.0,31573.0,31553.0,1.5610485,1611745440000
2021-01-27 11:03,31583.20796334,31549.0,31587.0,31541.0,9.777176769999999,1611745380000
2021-01-27 11:02,31523.0,31583.0,31583.0,31522.0,3.67967803,1611745320000
2021-01-27 11:01,31443.09356008,31528.0,31548.0,31443.09356008,5.6211816500000005,1611745260000
2021-01-27 11:00,31456.00785804,31443.0,31500.0,31428.0,1.9196332900000002,1611745200000
2021-01-27 10:59,31345.55938896,31438.0,31456.0,31345.55938896,7.13567703,1611745140000
2021-01-27 10:58,31281.0,31345.0,31345.0,31277.0,0.59798882,1611745080000
2021-01-27 10:57,31313.0,31298.0,31313.0,31264.0,8.98958281,1611745020000
2021-01-27 10:56,31297.0,31310.0,31310.0,31266.0,8.26100639,1611744960000
2021-01-27 10:55,31292.0,31292.0,31293.147938,31262.0,0.5908337800000001,1611744900000
2021-01-27 10:54,31254.0,31288.0,31294.0,31236.0,11.69411862,1611744840000
2021-01-27 10:53,31237.0,31274.0,31276.87335296,31229.0,5.1452599999999995,1611744780000
2021-01-27 10:52,31228.0,31244.0,31247.0,31228.0,0.56366323,1611744720000
2021-01-27 10:51,31253.0,31220.0,31254.96452232,31220.0,4.59824703,1611744660000
2021-01-27 10:50,31248.0,31250.0,31264.0,31248.0,3.548051,1611744600000
2021-01-27 10:49,31265.0,31248.0,31267.0,31248.0,1.46109179,1611744540000
2021-01-27 10:48,31280.0,31240.0,31287.0,31219.0,3.89086429,1611744480000
2021-01-27 10:47,31350.0,31279.0,31350.0,31279.0,8.99168381,1611744420000
2021-01-27 10:46,31395.0,31350.0,31395.0,31350.0,0.50658358,1611744360000
2021-01-27 10:45,31358.0,31391.0,31395.1442315,31358.0,1.30987516,1611744300000
2021-01-27 10:44,31320.0,31357.0,31357.0,31320.0,1.2907124700000001,1611744240000
2021-01-27 10:43,31327.0,31319.0,31327.0,31314.0,0.078917,1611744180000
2021-01-27 10:42,31363.0,31326.683927,31366.0,31316.0,4.79669248,1611744120000
2021-01-27 10:41,31361.0,31360.0,31362.0,31343.0,0.47773241,1611744060000
2021-01-27 10:40,31375.0,31362.0,31375.0,31361.0,1.21617553,1611744000000
2021-01-27 10:39,31381.0,31379.0,31381.0,31375.7360595,1.8314099700000002,1611743940000
2021-01-27 10:38,31401.0,31389.0,31401.20928525,31358.489624,1.08821359,1611743880000
2021-01-27 10:37,31370.0,31401.0,31430.55400875,31359.0,3.20873555,1611743820000
2021-01-27 10:36,31363.0,31368.0,31385.0,31348.0,6.10137514,1611743760000
2021-01-27 10:35,31399.0,31366.0,31399.0,31365.0,2.05686233,1611743700000
2021-01-27 10:34,31364.0,31399.0,31399.0,31363.0,1.73944917,1611743640000
2021-01-27 10:33,31375.0,31364.0,31375.0,31364.0,0.57909093,1611743580000
2021-01-27 10:32,31363.0,31367.88886348,31381.22761319,31363.0,0.34395859,1611743520000
2021-01-27 10:31,31390.0,31378.0,31395.242035,31378.0,0.06075892,1611743460000
2021-01-27 10:30,31428.0,31371.0,31434.0,31371.0,6.02449028,1611743400000
2021-01-27 10:29,31449.0,31444.0,31450.0,31430.0,3.47803394,1611743340000
2021-01-27 10:28,31461.0,31449.0,31463.0,31420.0,3.5761384499999997,1611743280000
2021-01-27 10:27,31384.0,31461.0,31461.0,31384.0,2.17304981,1611743220000
2021-01-27 10:26,31365.0,31388.0,31388.0,31365.0,0.20280045,1611743160000
2021-01-27 10:25,31371.0,31375.0,31378.0,31332.60381,2.28339824,1611743100000
2021-01-27 10:24,31364.0,31371.15041,31401.0,31348.0,3.80798025,1611743040000
2021-01-27 10:23,31369.0,31370.3140907,31380.0,31369.0,0.02828408,1611742980000
2021-01-27 10:22,31358.0,31361.99113424,31380.0,31350.0,1.6282608,1611742920000
2021-01-27 10:21,31333.14557477,31350.0,31400.0,31333.14557477,5.39201843,1611742860000
2021-01-27 10:20,31303.0,31329.0,31329.0,31299.502689,2.58386864,1611742800000
2021-01-27 10:19,31329.369546,31302.0,31329.369546,31279.0,4.23504669,1611742740000
2021-01-27 10:18,31376.0,31329.0,31376.0,31303.0,3.84072775,1611742680000
2021-01-27 10:17,31347.5444958,31370.0,31433.0,31347.5444958,11.43265692,1611742620000
2021-01-27 10:16,31287.0,31347.0,31347.0,31269.0,0.56396293,1611742560000
2021-01-27 10:15,31354.419168,31293.0,31362.0,31293.0,0.30797692,1611742500000
2021-01-27 10:14,31333.0,31354.0,31354.0,31321.66197,0.04108711,1611742440000
2021-01-27 10:13,31328.0,31352.0,31352.0,31315.0,1.04719941,1611742380000
2021-01-27 10:12,31316.0,31327.0,31336.0,31316.0,0.4987189,1611742320000
2021-01-27 10:11,31289.0,31322.0,31322.0,31289.0,0.98632819,1611742260000
2021-01-27 10:10,31297.0,31297.84421257,31297.84421257,31268.0,2.15869089,1611742200000
2021-01-27 10:09,31311.0,31275.0,31332.0,31275.0,1.19727434,1611742140000
2021-01-27 10:08,31316.39849401,31291.795113,31320.0,31291.0,3.66383424,1611742080000
2021-01-27 10:07,31333.0,31305.0,31341.0,31305.0,0.76229972,1611742020000
2021-01-27 10:06,31317.0,31331.0,31343.0,31317.0,0.6214451,1611741960000
2021-01-27 10:05,31359.0,31317.0,31361.0,31316.844735,2.28564509,1611741900000
2021-01-27 10:04,31378.70307338,31353.0,31400.0,31353.0,0.84531115,1611741840000
2021-01-27 10:03,31380.116462,31387.0,31412.0,31359.29906746,4.66502976,1611741780000
2021-01-27 10:02,31185.87576455,31387.0,31387.0,31185.87576455,39.66712923,1611741720000
2021-01-27 10:01,31221.0,31187.0,31221.0,31174.0,1.75588181,1611741660000
